,0
4767,STEAM_0:1:523017410
4768,STEAM_0:0:603653131
4769,STEAM_0:0:569017990
4770,STEAM_0:1:92640611
4771,STEAM_0:1:93591106
4772,STEAM_0:0:35663483
4773,STEAM_0:1:591786669
4774,STEAM_0:0:454453007
4775,STEAM_0:1:531107716
4776,STEAM_0:1:562372206
4777,STEAM_0:0:522178027
4778,STEAM_0:1:171528261
4779,STEAM_0:0:55470749
4780,STEAM_0:0:503330462
4781,STEAM_0:1:82097757
4782,STEAM_0:0:422354469
4783,STEAM_0:1:82788829
4784,STEAM_0:1:156416372
4785,STEAM_0:0:583621693
4786,STEAM_0:0:37079840
4787,STEAM_0:0:526525984
4788,STEAM_0:0:518758083
4789,STEAM_0:0:558828802
4790,STEAM_0:1:544675230
4791,STEAM_0:0:88599618
4792,STEAM_0:0:215488429
4793,STEAM_0:1:123674201
4794,STEAM_0:1:75632321
4795,STEAM_0:0:101430507
4796,STEAM_0:1:513667697
4797,STEAM_0:0:576747403
4798,STEAM_0:1:427754074
4799,STEAM_0:0:602651459
4800,STEAM_0:1:441275023
4801,STEAM_0:0:433078498
4802,STEAM_0:0:60734326
4803,STEAM_0:0:156793891
4804,STEAM_0:0:219469943
4805,STEAM_0:1:604899627
4806,STEAM_0:1:3440056
4807,STEAM_0:0:154571397
4808,STEAM_0:1:78996238
4809,STEAM_0:0:604860525
4810,STEAM_0:0:231326491
4811,STEAM_0:0:74348744
4812,STEAM_0:1:62409974
4813,STEAM_0:1:179174615
4814,STEAM_0:1:95950705
4815,STEAM_0:0:579524832
4816,STEAM_0:1:234882474
4817,STEAM_0:1:43869187
4818,STEAM_0:1:247292987
4819,STEAM_0:0:220348969
4820,STEAM_0:0:588924277
4821,STEAM_0:0:231761310
4822,STEAM_0:1:43573195
4823,STEAM_0:0:43663770
4824,STEAM_0:0:233432701
4825,STEAM_0:0:456240274
4826,err_4826
4827,STEAM_0:0:604111505
4828,STEAM_0:0:576916389
4829,err_4829
4830,STEAM_0:1:523389127
4831,STEAM_0:0:502431816
4832,STEAM_0:1:120401433
4833,STEAM_0:0:225548000
4834,STEAM_0:1:528622572
4835,STEAM_0:0:571010112
4836,STEAM_0:0:220255633
4837,STEAM_0:0:19942174
4838,STEAM_0:1:439564821
4839,STEAM_0:0:513824099
4840,STEAM_0:0:24943565
4841,STEAM_0:0:142584511
4842,STEAM_0:0:602024717
4843,STEAM_0:0:455229074
4844,STEAM_0:1:556021769
4845,STEAM_0:0:576070108
4846,STEAM_0:1:236756164
4847,STEAM_0:0:432621145
4848,STEAM_0:0:19065937
4849,STEAM_0:0:211995845
4850,STEAM_0:1:166467335
4851,err_4851
4852,STEAM_0:1:587592277
4853,STEAM_0:0:44254563
4854,STEAM_0:0:241777643
4855,STEAM_0:1:575794828
4856,STEAM_0:0:156925540
4857,STEAM_0:1:527554662
4858,STEAM_0:0:444991639
4859,STEAM_0:0:177022832
4860,STEAM_0:0:6700644
4861,STEAM_0:0:202677426
4862,STEAM_0:0:160340486
4863,STEAM_0:0:547346905
4864,STEAM_0:1:49785205
4865,STEAM_0:0:605593998
4866,STEAM_0:0:606497109
4867,STEAM_0:0:241272337
4868,STEAM_0:0:98644995
4869,err_4869
4870,STEAM_0:1:245578761
4871,STEAM_0:1:437857309
4872,err_4872
4873,STEAM_0:1:559963430
4874,STEAM_0:0:140625381
4875,STEAM_0:0:82353982
4876,STEAM_0:1:129815224
4877,STEAM_0:1:520210596
4878,STEAM_0:1:425187677
4879,STEAM_0:0:489002109
4880,STEAM_0:0:483729339
4881,STEAM_0:1:217353239
4882,STEAM_0:0:92274605
4883,STEAM_0:0:246538371
4884,STEAM_0:0:588325877
4885,STEAM_0:1:527700333
4886,STEAM_0:0:606780942
4887,NaN_4887-time cost 4.026 s
4888,STEAM_0:0:607102168
4889,STEAM_0:0:46461765
4890,STEAM_0:1:128951500
4891,STEAM_0:1:93465949
4892,STEAM_0:0:203793139
4893,STEAM_0:1:606883335
4894,STEAM_0:0:484355859
4895,STEAM_0:0:489547540
4896,STEAM_0:0:203193016
4897,STEAM_0:1:240878960
4898,STEAM_0:1:607531492
4899,STEAM_0:0:504290283
4900,STEAM_0:0:214000630
4901,STEAM_0:1:151427077
4902,STEAM_0:0:421829554
4903,STEAM_0:1:607562239
4904,STEAM_0:1:80320687
4905,STEAM_0:1:105719187
4906,STEAM_0:1:576032169
4907,STEAM_0:0:533654179
4908,STEAM_0:1:520500684
4909,STEAM_0:0:242108375
4910,STEAM_0:1:588568115
4911,STEAM_0:1:524482771
4912,STEAM_0:0:121608432
4913,STEAM_0:0:148949764
4914,STEAM_0:0:432667271
4915,STEAM_0:0:607202488
4916,STEAM_0:0:522488111
4917,STEAM_0:0:72477911
4918,STEAM_0:1:12539337
4919,STEAM_0:1:40288318
4920,STEAM_0:1:436325997
4921,STEAM_0:0:543740780
4922,STEAM_0:1:595179683
4923,NaN_4923-time cost 3.983 s
4924,STEAM_0:0:231948016
4925,STEAM_0:0:3750987
4926,STEAM_0:1:164686728
4927,STEAM_0:1:126408956
4928,STEAM_0:0:70826184
4929,STEAM_0:1:70628404
4930,STEAM_0:1:418625366
4931,STEAM_0:0:540889044
4932,STEAM_0:1:194702607
4933,STEAM_0:0:218557121
4934,STEAM_0:1:460924538
4935,STEAM_0:0:511362897
4936,STEAM_0:0:58429385
4937,STEAM_0:1:115341977
4938,STEAM_0:0:156396265
4939,STEAM_0:0:461609903
4940,STEAM_0:1:90644287
4941,STEAM_0:0:503767039
4942,STEAM_0:1:210342109
4943,STEAM_0:0:134384522
4944,STEAM_0:0:586485715
4945,STEAM_0:1:206247477
4946,STEAM_0:0:559035011
4947,STEAM_0:1:206584143
4948,STEAM_0:0:590219376
4949,STEAM_0:0:577061976
4950,STEAM_0:1:148572745
4951,STEAM_0:0:223488682
4952,STEAM_0:0:130159408
4953,STEAM_0:1:607289242
4954,STEAM_0:0:608292787
4955,STEAM_0:1:443127286
4956,STEAM_0:1:418670011
4957,STEAM_0:1:124022254
4958,STEAM_0:1:80514708
4959,STEAM_0:1:463387234
4960,STEAM_0:1:68274448
4961,STEAM_0:1:505576359
4962,STEAM_0:1:45595950
4963,STEAM_0:0:432732117
4964,STEAM_0:0:212232820
4965,STEAM_0:0:465461090
4966,STEAM_0:0:60491991
4967,STEAM_0:1:538155427
4968,STEAM_0:0:236895233
4969,STEAM_0:1:69312491
4970,STEAM_0:1:81267771
4971,STEAM_0:1:153645892
4972,STEAM_0:1:220832016
4973,STEAM_0:1:129265409
4974,STEAM_0:1:225244337
4975,NaN_4975-time cost 4.000 s
4976,STEAM_0:0:228790313
4977,STEAM_0:1:527434554
4978,STEAM_0:0:426788109
4979,STEAM_0:1:589461693
4980,STEAM_0:0:102573632
4981,STEAM_0:0:205893874
4982,STEAM_0:0:193843716
4983,STEAM_0:1:602692831
4984,STEAM_0:1:432619243
4985,STEAM_0:0:420963048
4986,STEAM_0:1:168391361
4987,STEAM_0:1:436247209
4988,STEAM_0:0:82426857
4989,STEAM_0:0:218147640
4990,STEAM_0:1:445504500
4991,STEAM_0:0:53619895
4992,STEAM_0:1:459672672
4993,STEAM_0:0:502719131
4994,STEAM_0:1:150190159
4995,STEAM_0:0:173485839
4996,STEAM_0:1:244998242
4997,STEAM_0:1:50699677
4998,STEAM_0:1:148168370
4999,STEAM_0:1:609183248
5000,STEAM_0:1:549921153
5001,STEAM_0:1:579442480
5002,STEAM_0:0:418750994
5003,STEAM_0:1:169175859
5004,STEAM_0:0:524374969
5005,NaN_5005-time cost 4.408 s
5006,STEAM_0:1:222333849
5007,STEAM_0:0:527688269
5008,STEAM_0:1:607877447
5009,STEAM_0:1:595393877
5010,STEAM_0:0:431617635
5011,STEAM_0:0:21999569
5012,STEAM_0:1:26321115
5013,STEAM_0:0:606373741
5014,STEAM_0:1:115592476
5015,STEAM_0:1:82722529
5016,err_5016
5017,STEAM_0:1:233974225
5018,STEAM_0:0:47662289
5019,err_5019
5020,STEAM_0:0:509803970
5021,STEAM_0:0:159633292
5022,STEAM_0:0:160773102
5023,STEAM_0:0:233167084
5024,STEAM_0:0:525352334
5025,STEAM_0:0:554401756
5026,STEAM_0:0:418039901
5027,STEAM_0:0:163174432
5028,STEAM_0:0:576370733
5029,STEAM_0:1:426967142
5030,STEAM_0:1:129439666
5031,STEAM_0:0:218010862
5032,STEAM_0:0:211257393
5033,STEAM_0:0:76002622
5034,STEAM_0:1:443495285
5035,STEAM_0:1:559605223
5036,STEAM_0:1:211141258
5037,STEAM_0:0:529869908
5038,STEAM_0:0:431571949
5039,STEAM_0:0:609615337
5040,STEAM_0:0:500339202
5041,STEAM_0:0:52749354
5042,STEAM_0:1:511846754
5043,STEAM_0:0:581599591
5044,STEAM_0:0:39611713
5045,STEAM_0:0:227195516
5046,STEAM_0:0:430978816
5047,STEAM_0:1:609529865
5048,STEAM_0:0:599846853
5049,STEAM_0:1:198357277
5050,STEAM_0:0:595505138
5051,STEAM_0:0:41223122
5052,STEAM_0:1:526788572
5053,STEAM_0:1:72583056
5054,STEAM_0:1:230048829
5055,STEAM_0:1:432908416
5056,STEAM_0:0:430052297
5057,STEAM_0:0:107623779
5058,STEAM_0:1:15786866
5059,STEAM_0:1:243303228
5060,STEAM_0:0:438673934
5061,STEAM_0:1:84681008
5062,STEAM_0:1:610212834
5063,STEAM_0:0:554105094
5064,STEAM_0:0:610584708
5065,STEAM_0:0:69855290
5066,STEAM_0:0:139922413
5067,STEAM_0:0:140721922
5068,STEAM_0:0:239420547
5069,STEAM_0:0:95139252
5070,STEAM_0:0:199735773
5071,STEAM_0:0:551957024
5072,STEAM_0:1:30112074
5073,STEAM_0:1:218857154
5074,STEAM_0:1:174559984
5075,STEAM_0:0:512331277
5076,STEAM_0:0:143320216
5077,STEAM_0:0:542692757
5078,STEAM_0:0:575169964
5079,STEAM_0:1:218352394
5080,STEAM_0:0:512806351
5081,STEAM_0:0:451327823
5082,STEAM_0:0:180146500
5083,STEAM_0:1:426431866
5084,STEAM_0:0:442857082
5085,STEAM_0:1:87057366
5086,STEAM_0:1:19626944
5087,STEAM_0:1:235127892
5088,STEAM_0:1:545705332
5089,STEAM_0:0:235022496
5090,STEAM_0:0:192156760
5091,STEAM_0:0:611261729
5092,STEAM_0:1:447586842
5093,STEAM_0:1:602432766
5094,STEAM_0:1:426389661
5095,STEAM_0:0:611537284
5096,STEAM_0:0:605505840
5097,STEAM_0:1:237536025
5098,STEAM_0:0:550312322
5099,STEAM_0:0:442099553
5100,STEAM_0:1:427409769
5101,STEAM_0:1:427123192
5102,STEAM_0:0:75158478
5103,STEAM_0:0:509726559
5104,STEAM_0:0:237220842
5105,STEAM_0:0:140807652
5106,STEAM_0:1:439111189
5107,STEAM_0:1:203261155
5108,STEAM_0:0:506897398
5109,STEAM_0:0:441279167
5110,STEAM_0:1:222039608
5111,STEAM_0:0:173681283
5112,STEAM_0:1:156537693
5113,STEAM_0:1:197902169
5114,STEAM_0:0:229857571
5115,STEAM_0:1:562969412
5116,STEAM_0:1:611455447
5117,STEAM_0:0:502584524
5118,STEAM_0:0:611711741
5119,STEAM_0:1:432561076
5120,STEAM_0:0:159794867
5121,STEAM_0:1:102702499
5122,STEAM_0:1:606138000
5123,STEAM_0:1:611619091
5124,STEAM_0:0:498501895
5125,STEAM_0:1:500862045
5126,STEAM_0:0:216418073
5127,STEAM_0:0:446274666
5128,STEAM_0:0:89232160
5129,STEAM_0:1:86529303
5130,STEAM_0:0:216747882
5131,STEAM_0:0:611641994
5132,STEAM_0:0:80939673
5133,STEAM_0:1:595004425
5134,STEAM_0:0:604155033
5135,STEAM_0:0:611809654
5136,STEAM_0:0:611783616
5137,STEAM_0:0:96585098
5138,STEAM_0:1:227265629
5139,STEAM_0:0:93239090
5140,STEAM_0:1:202691464
5141,STEAM_0:1:540443785
5142,STEAM_0:1:33982741
5143,STEAM_0:0:234317136
5144,STEAM_0:0:187295438
5145,err_5145
5146,STEAM_0:1:179758181
5147,STEAM_0:1:123706626
5148,STEAM_0:0:611992730
5149,STEAM_0:0:195901012
5150,STEAM_0:0:503474104
5151,STEAM_0:0:183890839
5152,err_5152
5153,STEAM_0:0:180936459
5154,STEAM_0:0:56928555
5155,STEAM_0:0:235781480
5156,STEAM_0:0:425321252
5157,STEAM_0:0:146095826
5158,STEAM_0:1:18619233
5159,STEAM_0:1:224336308
5160,STEAM_0:1:433476192
5161,STEAM_0:0:567326676
5162,STEAM_0:0:425276734
5163,STEAM_0:0:498621049
5164,STEAM_0:1:569929017
5165,STEAM_0:1:608856695
5166,STEAM_0:0:494582741
5167,STEAM_0:0:611281617
5168,STEAM_0:0:612202951
5169,STEAM_0:0:439705430
5170,STEAM_0:0:179864188
5171,STEAM_0:0:504340027
5172,STEAM_0:0:72594401
5173,STEAM_0:0:435079831
5174,STEAM_0:1:517150044
5175,STEAM_0:1:92381398
5176,STEAM_0:0:50682188
5177,STEAM_0:0:146435596
5178,STEAM_0:0:507868500
5179,STEAM_0:0:124354942
5180,STEAM_0:1:469193029
5181,STEAM_0:1:537150816
5182,STEAM_0:0:473406763
5183,STEAM_0:0:242941878
5184,STEAM_0:0:238319806
5185,STEAM_0:1:541329177
5186,STEAM_0:0:211018902
5187,STEAM_0:0:33162970
5188,STEAM_0:1:469060012
5189,STEAM_0:1:605772917
5190,STEAM_0:1:186975919
5191,STEAM_0:0:116440271
5192,STEAM_0:0:612222011
5193,STEAM_0:0:209269764
5194,STEAM_0:1:435375194
5195,STEAM_0:1:612364555
5196,STEAM_0:1:86693182
5197,STEAM_0:1:561836136
5198,STEAM_0:0:88243087
5199,STEAM_0:0:463587693
5200,STEAM_0:1:123791402
5201,STEAM_0:0:556412531
5202,STEAM_0:0:612248540
5203,STEAM_0:1:553815899
5204,STEAM_0:1:218276798
5205,STEAM_0:1:83773167
5206,STEAM_0:0:33518221
5207,STEAM_0:1:94192449
5208,STEAM_0:1:605841668
5209,STEAM_0:0:557349275
5210,STEAM_0:1:484847614
5211,STEAM_0:0:177711844
5212,STEAM_0:0:517604209
5213,STEAM_0:1:82777209
5214,STEAM_0:1:578751933
5215,STEAM_0:1:228828357
5216,STEAM_0:0:595582392
5217,STEAM_0:1:116158905
5218,STEAM_0:1:84808714
5219,STEAM_0:1:524093802
5220,STEAM_0:1:64059751
5221,STEAM_0:1:588941973
5222,STEAM_0:1:451335335
5223,STEAM_0:0:100564446
5224,STEAM_0:1:81691254
5225,STEAM_0:1:441154383
5226,STEAM_0:0:157656339
5227,STEAM_0:1:50166123
5228,STEAM_0:0:71545296
5229,STEAM_0:1:162181029
5230,STEAM_0:1:522903608
5231,STEAM_0:0:144662143
5232,STEAM_0:1:483956750
5233,STEAM_0:1:600435265
5234,STEAM_0:0:581168749
5235,STEAM_0:1:233237642
5236,STEAM_0:1:115419119
5237,STEAM_0:1:208914706
5238,STEAM_0:0:153443208
5239,STEAM_0:0:63034563
5240,STEAM_0:1:433303738
5241,STEAM_0:0:182413247
5242,STEAM_0:1:233837385
5243,STEAM_0:1:542526309
5244,STEAM_0:0:173232405
5245,STEAM_0:0:165710604
5246,STEAM_0:0:597844541
5247,STEAM_0:1:493377993
5248,STEAM_0:1:594003817
5249,STEAM_0:0:78326178
5250,STEAM_0:1:548528621
5251,STEAM_0:0:484387653
5252,STEAM_0:1:612909720
5253,STEAM_0:0:220468825
5254,STEAM_0:0:580183883
5255,STEAM_0:1:50552545
5256,STEAM_0:1:453046597
5257,STEAM_0:1:225986884
5258,STEAM_0:0:564791549
5259,STEAM_0:1:236676525
5260,STEAM_0:0:506825002
5261,STEAM_0:0:612724486
5262,STEAM_0:1:63320004
5263,STEAM_0:1:157020285
5264,STEAM_0:1:105923896
5265,STEAM_0:0:572904777
5266,STEAM_0:0:53031802
5267,STEAM_0:0:450054092
5268,STEAM_0:0:148261580
5269,STEAM_0:1:610758049
5270,STEAM_0:1:159875061
5271,STEAM_0:0:81750336
5272,STEAM_0:0:600937940
5273,STEAM_0:0:562812020
5274,STEAM_0:0:147216771
5275,STEAM_0:0:441428617
5276,STEAM_0:0:164952103
5277,STEAM_0:0:593588547
5278,STEAM_0:1:173468575
5279,STEAM_0:0:223154306
5280,STEAM_0:0:28213353
5281,STEAM_0:0:433862238
5282,STEAM_0:0:597939781
5283,STEAM_0:1:41278047
5284,STEAM_0:0:612923795
5285,STEAM_0:1:471707835
5286,STEAM_0:0:568636179
5287,STEAM_0:0:246343294
5288,STEAM_0:0:536175962
5289,STEAM_0:1:229245116
5290,STEAM_0:1:426831854
5291,STEAM_0:1:612921618
5292,STEAM_0:0:64071999
5293,STEAM_0:0:170897415
5294,STEAM_0:1:529765873
5295,STEAM_0:0:229843806
5296,STEAM_0:0:50455329
5297,STEAM_0:0:532015791
5298,STEAM_0:1:522368026
5299,STEAM_0:0:536170521
5300,STEAM_0:1:444003945
5301,STEAM_0:0:442977384
5302,STEAM_0:0:529484671
5303,STEAM_0:0:526796513
5304,STEAM_0:1:42517851
5305,STEAM_0:1:551665425
5306,STEAM_0:1:523967959
5307,STEAM_0:0:517767352
5308,STEAM_0:1:448979055
5309,STEAM_0:1:597947764
5310,STEAM_0:1:430931160
5311,STEAM_0:1:528943604
5312,STEAM_0:0:552675477
5313,STEAM_0:1:565932117
5314,STEAM_0:0:534435276
5315,STEAM_0:1:597263486
5316,STEAM_0:1:528799102
5317,STEAM_0:0:527073316
5318,STEAM_0:0:211523343
5319,STEAM_0:0:534961170
5320,STEAM_0:0:156073006
5321,STEAM_0:1:507245820
5322,STEAM_0:1:199090079
5323,STEAM_0:0:498345066
5324,STEAM_0:1:613148779
5325,STEAM_0:0:3762222
5326,STEAM_0:0:243932372
5327,STEAM_0:0:182378353
5328,STEAM_0:0:141730804
5329,STEAM_0:1:543429726
5330,STEAM_0:0:435712293
5331,STEAM_0:1:235430279
5332,STEAM_0:0:200800441
5333,STEAM_0:0:200911744
5334,STEAM_0:1:585939641
5335,STEAM_0:0:536463033
5336,STEAM_0:0:141000431
5337,STEAM_0:0:428899169
5338,STEAM_0:0:227530398
5339,STEAM_0:0:456041330
5340,STEAM_0:0:531458736
5341,STEAM_0:1:519887885
5342,NaN_5342-time cost 3.670 s
5343,STEAM_0:1:506402768
5344,STEAM_0:0:516862783
5345,STEAM_0:1:584139744
5346,STEAM_0:0:509747561
5347,STEAM_0:0:591096276
5348,STEAM_0:0:227544948
5349,STEAM_0:0:505655890
5350,STEAM_0:1:123005969
5351,STEAM_0:1:579342104
5352,STEAM_0:0:437447834
5353,STEAM_0:0:71653196
5354,STEAM_0:1:457194436
5355,STEAM_0:1:241657461
5356,STEAM_0:0:235913662
5357,STEAM_0:1:71552834
5358,STEAM_0:0:592643068
5359,STEAM_0:0:587136659
5360,STEAM_0:1:614076339
5361,STEAM_0:0:143939352
5362,STEAM_0:1:204574067
5363,STEAM_0:1:158628185
5364,STEAM_0:1:442530819
5365,STEAM_0:1:176424926
5366,STEAM_0:0:437684278
5367,STEAM_0:0:55769904
5368,STEAM_0:0:133555602
5369,STEAM_0:1:235255439
5370,STEAM_0:1:582773048
5371,STEAM_0:1:601598511
5372,STEAM_0:1:507518511
5373,STEAM_0:0:515755356
5374,STEAM_0:0:143689674
5375,STEAM_0:1:612463802
5376,STEAM_0:0:595992069
5377,STEAM_0:1:536600790
5378,STEAM_0:0:614153387
5379,STEAM_0:1:68806718
5380,STEAM_0:1:550231189
5381,STEAM_0:1:312413066
5382,err_5382
5383,STEAM_0:0:483865257
5384,STEAM_0:0:519669582
5385,STEAM_0:0:85815698
5386,STEAM_0:0:11588006
5387,STEAM_0:1:569780330
5388,STEAM_0:1:511780563
5389,STEAM_0:0:611932392
5390,STEAM_0:0:60898520
5391,STEAM_0:0:222130489
5392,STEAM_0:0:427063831
5393,STEAM_0:1:222211985
5394,STEAM_0:1:589456047
5395,STEAM_0:1:211464874
5396,STEAM_0:1:56737762
5397,STEAM_0:0:136933048
5398,err_5398
5399,STEAM_0:1:552052494
5400,STEAM_0:1:198301806
5401,STEAM_0:1:509002099
5402,STEAM_0:0:612188628
5403,STEAM_0:1:185410758
5404,STEAM_0:0:227817889
5405,STEAM_0:0:220484126
5406,STEAM_0:1:596784252
5407,STEAM_0:0:57134752
5408,STEAM_0:1:452167348
5409,STEAM_0:0:235074725
5410,STEAM_0:0:565572185
5411,STEAM_0:1:205642941
5412,STEAM_0:1:182477857
5413,STEAM_0:1:150050822
5414,STEAM_0:1:594039201
5415,STEAM_0:1:223803939
5416,STEAM_0:1:69655702
5417,STEAM_0:1:111509442
5418,STEAM_0:0:153985049
5419,STEAM_0:1:587040039
5420,STEAM_0:0:196376050
5421,STEAM_0:1:212188220
5422,STEAM_0:1:602302712
5423,STEAM_0:0:60535699
5424,err_5424
5425,STEAM_0:0:614617175
5426,STEAM_0:1:449728927
5427,STEAM_0:1:242463558
5428,STEAM_0:1:232661898
5429,STEAM_0:1:232512162
5430,STEAM_0:0:24759459
5431,STEAM_0:1:454943674
5432,STEAM_0:0:558519399
5433,STEAM_0:1:79967883
5434,STEAM_0:1:431117943
5435,STEAM_0:1:472866352
5436,STEAM_0:0:614230799
5437,STEAM_0:1:127204646
5438,STEAM_0:0:39337724
5439,STEAM_0:1:613979615
5440,STEAM_0:1:571101202
5441,STEAM_0:0:614927730
5442,STEAM_0:0:146831518
5443,STEAM_0:0:73179581
5444,STEAM_0:0:198519977
5445,STEAM_0:1:229457123
5446,STEAM_0:1:527157531
5447,STEAM_0:1:615103089
5448,STEAM_0:1:214697944
5449,STEAM_0:1:93207865
5450,STEAM_0:0:119367650
5451,STEAM_0:1:147253500
5452,STEAM_0:1:563976288
5453,STEAM_0:1:84390790
5454,STEAM_0:0:613080246
5455,STEAM_0:0:423168140
5456,STEAM_0:0:59614426
5457,STEAM_0:0:479994263
5458,STEAM_0:0:161052112
5459,STEAM_0:1:615090547
5460,STEAM_0:0:451194772
5461,STEAM_0:0:211547815
5462,STEAM_0:1:242555012
5463,STEAM_0:1:554431951
5464,STEAM_0:0:568284322
5465,STEAM_0:0:133782050
5466,STEAM_0:1:407834383
5467,STEAM_0:1:216446241
5468,STEAM_0:1:219719866
5469,STEAM_0:0:100518765
5470,STEAM_0:0:170017078
5471,STEAM_0:1:48729036
5472,STEAM_0:1:128525159
5473,STEAM_0:0:610134483
5474,STEAM_0:1:443002635
5475,STEAM_0:0:612922128
5476,STEAM_0:0:551846917
5477,STEAM_0:0:64357769
5478,STEAM_0:1:42299244
5479,STEAM_0:1:114324054
5480,STEAM_0:0:55024916
5481,STEAM_0:0:615420772
5482,STEAM_0:0:169602739
5483,STEAM_0:0:463185204
5484,STEAM_0:0:232189928
5485,STEAM_0:1:244200544
5486,STEAM_0:0:457665448
5487,STEAM_0:0:51134502
5488,STEAM_0:0:54389156
5489,STEAM_0:1:538791980
5490,STEAM_0:1:22698750
5491,STEAM_0:1:81755615
5492,STEAM_0:0:439699974
5493,STEAM_0:0:210912054
5494,STEAM_0:0:231687917
5495,STEAM_0:1:58077870
5496,STEAM_0:1:592135375
5497,STEAM_0:0:506565975
5498,STEAM_0:0:81757824
5499,STEAM_0:1:58633591
5500,err_5500
5501,STEAM_0:1:148340305
5502,STEAM_0:0:183061238
5503,STEAM_0:0:160440644
5504,STEAM_0:0:590130942
5505,STEAM_0:0:466194058
5506,STEAM_0:0:437539219
5507,STEAM_0:0:615687612
5508,STEAM_0:0:534434179
5509,STEAM_0:1:557479404
5510,STEAM_0:1:616095252
5511,NaN_5511-time cost 3.987 s
5512,STEAM_0:1:421243319
5513,STEAM_0:1:614875359
5514,STEAM_0:0:527132027
5515,STEAM_0:0:45618949
5516,STEAM_0:1:582510888
5517,STEAM_0:0:582449693
5518,STEAM_0:1:560648056
5519,STEAM_0:0:600009231
5520,NaN_5520-time cost 3.636 s
5521,STEAM_0:1:222395316
5522,STEAM_0:1:508887277
5523,STEAM_0:0:534267778
5524,STEAM_0:1:459370627
5525,STEAM_0:0:515833799
5526,STEAM_0:0:180519715
5527,STEAM_0:0:84954501
5528,STEAM_0:0:226972323
5529,STEAM_0:1:523430938
5530,STEAM_0:0:563530764
5531,STEAM_0:0:552496270
5532,STEAM_0:0:535406743
5533,STEAM_0:0:85985658
5534,STEAM_0:0:583131514
5535,STEAM_0:1:231144760
5536,STEAM_0:0:54426011
5537,STEAM_0:0:217747840
5538,STEAM_0:0:556302929
5539,STEAM_0:0:507584775
5540,STEAM_0:0:418427095
5541,STEAM_0:1:561143335
5542,STEAM_0:1:239181815
5543,STEAM_0:0:155769892
5544,STEAM_0:1:597146650
5545,STEAM_0:1:76857932
5546,STEAM_0:1:165742127
5547,STEAM_0:0:237996079
5548,STEAM_0:0:233744820
5549,STEAM_0:1:147078964
5550,STEAM_0:0:208874245
5551,STEAM_0:1:417718572
5552,STEAM_0:0:198040459
5553,STEAM_0:0:199554265
5554,STEAM_0:0:98979899
5555,STEAM_0:0:455784182
5556,STEAM_0:0:580890060
5557,STEAM_0:0:616187440
5558,STEAM_0:0:226145098
5559,err_5559
5560,STEAM_0:0:542887302
5561,err_5561
5562,STEAM_0:0:616902145
5563,STEAM_0:0:186873544
5564,STEAM_0:0:82876325
5565,STEAM_0:1:162442583
5566,STEAM_0:1:591253538
5567,STEAM_0:1:225596124
5568,STEAM_0:1:553912064
5569,STEAM_0:0:454192171
5570,STEAM_0:0:166999302
5571,STEAM_0:1:549203378
5572,STEAM_0:0:604784063
5573,STEAM_0:1:32858374
5574,STEAM_0:1:22867151
5575,STEAM_0:0:164000769
5576,STEAM_0:0:133833422
5577,STEAM_0:0:201817451
5578,STEAM_0:1:602305056
5579,STEAM_0:0:173547658
5580,STEAM_0:1:547604559
5581,STEAM_0:1:549407020
5582,STEAM_0:1:235729810
5583,STEAM_0:0:518098887
5584,STEAM_0:0:158587772
5585,STEAM_0:1:442858336
5586,STEAM_0:0:423541294
5587,STEAM_0:1:588657317
5588,STEAM_0:1:614393385
5589,STEAM_0:1:564820621
5590,STEAM_0:1:427014379
5591,STEAM_0:1:550316104
5592,STEAM_0:1:220620590
5593,STEAM_0:0:612331354
5594,STEAM_0:1:213541355
5595,STEAM_0:0:94443791
5596,STEAM_0:1:591135642
5597,STEAM_0:0:476399635
5598,STEAM_0:1:535374686
5599,STEAM_0:0:241528391
5600,STEAM_0:1:228654853
5601,STEAM_0:0:217053154
5602,STEAM_0:1:126156556
5603,STEAM_0:1:421681433
5604,STEAM_0:1:614659293
5605,STEAM_0:1:189328340
5606,NaN_5606-time cost 4.033 s
5607,STEAM_0:1:96494875
5608,STEAM_0:0:242673505
5609,STEAM_0:0:572710312
5610,STEAM_0:1:599516605
5611,STEAM_0:1:205168376
5612,STEAM_0:0:213701069
5613,STEAM_0:0:443959870
5614,STEAM_0:0:503414795
5615,STEAM_0:0:613264190
5616,STEAM_0:0:99190029
5617,STEAM_0:1:197333948
5618,STEAM_0:1:617720411
5619,STEAM_0:0:237080184
5620,STEAM_0:0:462157578
5621,STEAM_0:1:179725297
5622,STEAM_0:0:509963072
5623,STEAM_0:1:148095288
5624,STEAM_0:1:216881655
5625,STEAM_0:0:205875103
5626,STEAM_0:1:617213936
5627,STEAM_0:0:36859340
5628,STEAM_0:1:120035321
5629,STEAM_0:0:213359301
5630,STEAM_0:1:617592616
5631,STEAM_0:1:222566432
5632,STEAM_0:1:582140347
5633,STEAM_0:0:233732772
5634,STEAM_0:1:578646125
5635,STEAM_0:0:220517388
5636,STEAM_0:1:151172352
5637,STEAM_0:1:601618397
5638,STEAM_0:1:529172781
5639,STEAM_0:0:450511411
5640,STEAM_0:0:33553623
5641,STEAM_0:0:161244539
5642,STEAM_0:0:30501421
5643,STEAM_0:0:496640968
5644,STEAM_0:1:617973906
5645,STEAM_0:1:618167348
5646,STEAM_0:1:591683417
